project,review_number,diff_density_design,diff_diversity_design,diff_density_impl,diff_diversity_impl,number_revisions,status,is_rebase,pattern_density_design,pattern_density_impl,pattern_diversity_design,pattern_diversity_impl
couchbase-jvm-core,65717,1,1,-6,-3,2,MERGED,undefined,negative,positive,negative,positive
couchbase-jvm-core,65718,-1,-1,-4,-4,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,66152,1,1,-1423,-693,3,MERGED,undefined,negative,positive,negative,positive
couchbase-jvm-core,66249,-2,-1,-156,-61,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,66281,2,2,-1274,-639,2,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,66413,-1,-1,-154,-59,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,66449,3,2,48,36,3,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,66937,3,3,-1249,-631,3,MERGED,undefined,negative,positive,negative,positive
couchbase-jvm-core,66949,-2,-2,-151,-61,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,67021,-4,-5,-177,-76,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,67023,-3,-3,-171,-74,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,67171,3,3,167,58,3,MERGED,undefined,negative,negative,negative,negative
couchbase-jvm-core,67724,0,0,-1463,-710,3,MERGED,yes,invariant,positive,invariant,positive
couchbase-jvm-core,67737,0,0,-6,-5,2,MERGED,undefined,invariant,positive,invariant,positive
couchbase-jvm-core,67867,0,0,6,5,2,MERGED,yes,invariant,negative,invariant,negative
couchbase-jvm-core,68088,-2,-2,3,3,2,MERGED,yes,positive,negative,positive,negative
couchbase-jvm-core,68148,0,0,13,2,3,MERGED,undefined,invariant,negative,invariant,negative
couchbase-jvm-core,68261,1,2,15,8,2,MERGED,undefined,negative,negative,negative,negative
couchbase-jvm-core,68400,2,2,-1464,-705,2,MERGED,undefined,negative,positive,negative,positive
couchbase-jvm-core,68457,0,0,0,0,2,MERGED,yes,invariant,invariant,invariant,invariant
couchbase-jvm-core,68572,-50,-51,-654,-299,7,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,68916,-3,-3,-16,-13,7,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,70170,1,2,-1489,-720,2,MERGED,undefined,negative,positive,negative,positive
couchbase-jvm-core,70294,10,9,78,34,6,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,70577,2,2,-1490,-721,4,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,70867,11,11,-1425,-679,5,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,71187,-4,-4,-61,-43,4,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,71312,-1,-1,-36,-27,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,71321,-8,-8,-163,-42,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,71334,4,4,161,40,4,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,71336,-7,-7,-151,-37,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,71795,18,18,-1012,-522,4,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,71800,-16,-16,-492,-204,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,71803,-16,-16,-459,-195,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,71898,-2,-2,-23,-1,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,71960,-27,-27,-574,-242,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,71961,-10,-10,45,29,2,MERGED,yes,positive,negative,positive,negative
couchbase-jvm-core,71962,16,16,449,176,2,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,71963,1,1,3,2,2,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,71964,-1,-1,3,2,2,MERGED,yes,positive,negative,positive,negative
couchbase-jvm-core,72162,-17,-17,-508,-199,9,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,72365,27,28,-1276,-578,16,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,73037,-99,-99,-821,-415,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,73193,3,3,0,1,2,MERGED,undefined,negative,invariant,negative,negative
couchbase-jvm-core,73195,-3,-3,-8,-7,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,73241,1,1,12,5,2,MERGED,undefined,negative,negative,negative,negative
couchbase-jvm-core,73445,11,11,-1579,-761,6,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,73783,-8,-8,-86,-56,4,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,73943,0,0,0,0,3,MERGED,undefined,invariant,invariant,invariant,invariant
couchbase-jvm-core,74285,7,7,162,63,11,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,74315,-9,-9,-216,-100,6,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,74400,3,3,-1601,-788,2,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,74620,-24,-24,-311,-161,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,74846,1,1,-1678,-849,2,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,74847,2,2,-1667,-841,10,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,75076,80,81,-1022,-478,21,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,75236,-79,-80,-710,-349,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,75265,-3,-3,-343,-115,5,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,75374,-7,-7,-184,-68,3,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,75428,2,2,-27,-26,3,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,75858,-5,-5,-9,-16,4,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,76055,-1,-1,155,52,2,MERGED,yes,positive,negative,positive,negative
couchbase-jvm-core,76059,-7,-7,-207,-83,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,76061,-29,-29,-83,-49,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,76064,5,5,16,12,4,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,76077,-11,-11,-344,-110,3,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,76090,-40,-40,-36,-83,5,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,76091,-36,-36,-242,-82,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,76183,-3,-3,-47,-31,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,76213,-1,-1,-10,-7,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,76559,1,1,-1746,-883,2,MERGED,undefined,negative,positive,negative,positive
couchbase-jvm-core,76845,1,1,25,17,3,MERGED,undefined,negative,negative,negative,negative
couchbase-jvm-core,76934,0,0,57,4,4,MERGED,yes,invariant,negative,invariant,negative
couchbase-jvm-core,76997,5,5,138,73,8,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,77181,-10,-10,-182,-102,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,77237,-2,-2,3,1,2,MERGED,yes,positive,negative,positive,negative
couchbase-jvm-core,77515,-3,-2,204,54,6,MERGED,yes,positive,negative,positive,negative
couchbase-jvm-core,77722,0,0,36,22,4,MERGED,yes,invariant,negative,invariant,negative
couchbase-jvm-core,77729,-24,-25,-437,-171,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,78182,-9,-9,-27,-27,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,78236,23,24,423,161,6,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,78393,-19,-20,-430,-165,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,78711,0,0,-30,-10,3,MERGED,yes,invariant,positive,invariant,positive
couchbase-jvm-core,78712,-23,-24,-448,-169,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,78713,-20,-21,-400,-141,3,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,78828,-3,-3,1,-7,5,MERGED,yes,positive,negative,positive,positive
couchbase-jvm-core,78878,1,1,11,6,14,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,79382,4,4,39,28,5,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,79445,3,3,26,24,7,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,79461,-63,-64,-1086,-452,3,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,79472,0,0,39,22,10,MERGED,yes,invariant,negative,invariant,negative
couchbase-jvm-core,79521,-24,-25,-593,-252,8,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,80214,0,0,-1878,-923,4,MERGED,undefined,invariant,positive,invariant,positive
couchbase-jvm-core,80361,9,9,369,116,7,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,80491,-5,-5,-53,-31,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,80511,0,0,16,7,2,MERGED,undefined,invariant,negative,invariant,negative
couchbase-jvm-core,80574,0,0,-1913,-941,2,MERGED,undefined,invariant,positive,invariant,positive
couchbase-jvm-core,81108,6,6,-1890,-927,10,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,81247,-40,-40,-353,-143,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,81977,-28,-28,-120,-59,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,81978,3,3,-1772,-870,3,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,81986,-1,-1,-13,-11,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,81994,2,2,114,62,4,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,82036,-13,-13,-315,-121,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82046,-5,-5,-22,-15,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82054,-3,-3,-8,-1,7,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82199,-16,-16,-183,-114,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82441,-9,-9,-128,-73,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,82451,-3,-3,-49,-33,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82497,2,2,1,1,2,MERGED,undefined,negative,negative,negative,negative
couchbase-jvm-core,82501,-2,-2,15,6,2,MERGED,undefined,positive,negative,positive,negative
couchbase-jvm-core,82555,0,0,55,36,2,MERGED,undefined,invariant,negative,invariant,negative
couchbase-jvm-core,82623,0,0,-49,-26,2,MERGED,undefined,invariant,positive,invariant,positive
couchbase-jvm-core,82917,2,2,-1738,-878,2,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,82947,-2,-2,-70,-15,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82948,-1,-1,-85,-22,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82951,-1,-1,88,39,2,MERGED,yes,positive,negative,positive,negative
couchbase-jvm-core,82956,-2,-2,-82,-18,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82961,-2,-2,-82,-18,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82969,-1,-1,-63,-9,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82971,-1,-1,-77,-13,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,82976,-1,-1,-77,-13,4,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,83018,-1,-1,3,-7,2,MERGED,undefined,positive,negative,positive,positive
couchbase-jvm-core,83064,1,1,-13,-3,2,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,83065,1,1,-13,-3,2,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,83079,10,10,50,37,10,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,83104,-13,-13,-316,-125,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,83125,-11,-11,-51,-38,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,83127,21,21,50,33,3,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,83181,0,0,2,2,4,MERGED,yes,invariant,negative,invariant,negative
couchbase-jvm-core,83185,0,0,-1873,-922,3,MERGED,yes,invariant,positive,invariant,positive
couchbase-jvm-core,83811,-3,-3,-42,-27,3,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,83812,-2,-2,-14,-11,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,83879,1,1,-9,-3,2,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,83880,0,0,0,0,3,MERGED,yes,invariant,invariant,invariant,invariant
couchbase-jvm-core,84186,-72,-72,-845,-379,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,84187,-1,-1,-4,-3,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,84188,0,0,21,16,2,MERGED,yes,invariant,negative,invariant,negative
couchbase-jvm-core,84189,2,2,70,8,2,MERGED,yes,negative,negative,negative,negative
couchbase-jvm-core,84190,-1,-1,-91,-24,2,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,84191,0,0,15,8,2,MERGED,yes,invariant,negative,invariant,negative
couchbase-jvm-core,84192,1,1,-9,-3,2,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,84193,-1,-1,9,3,3,MERGED,yes,positive,negative,positive,negative
couchbase-jvm-core,84200,-43,-42,-691,-323,6,MERGED,yes,positive,positive,positive,positive
couchbase-jvm-core,84270,-3,-4,-27,-17,3,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,84747,-40,-41,-611,-309,3,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,84957,7,7,-1740,-853,3,MERGED,yes,negative,positive,negative,positive
couchbase-jvm-core,85008,-8,-8,-148,-81,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,85183,-2,-2,17,3,2,MERGED,yes,positive,negative,positive,negative
couchbase-jvm-core,85840,-6,-6,-316,-95,2,MERGED,undefined,positive,positive,positive,positive
couchbase-jvm-core,85896,5,5,-13,3,2,MERGED,undefined,negative,positive,negative,negative
egit,11,30,30,-287,-187,2,MERGED,yes,negative,positive,negative,positive
egit,60,2,2,-475,-296,3,MERGED,undefined,negative,positive,negative,positive
egit,62,1,1,19,11,3,MERGED,undefined,negative,negative,negative,negative
egit,76,1,1,-22,-11,2,MERGED,yes,negative,positive,negative,positive
egit,83,-34,-34,-142,-91,2,MERGED,yes,positive,positive,positive,positive
egit,84,-16,-16,-34,-26,4,MERGED,yes,positive,positive,positive,positive
egit,85,-11,-11,-59,-36,2,MERGED,yes,positive,positive,positive,positive
egit,93,1,1,-471,-296,2,MERGED,yes,negative,positive,negative,positive
egit,94,-21,-21,-86,-55,2,MERGED,yes,positive,positive,positive,positive
egit,95,-25,-25,-118,-75,2,MERGED,yes,positive,positive,positive,positive
egit,105,-28,-28,-100,-61,3,MERGED,yes,positive,positive,positive,positive
egit,109,1,1,16,10,2,MERGED,yes,negative,negative,negative,negative
egit,114,0,0,-11,-1,3,MERGED,yes,invariant,positive,invariant,positive
egit,116,-5,-5,-29,-17,2,MERGED,yes,positive,positive,positive,positive
egit,117,-12,-12,-60,-42,2,MERGED,yes,positive,positive,positive,positive
egit,120,-13,-13,-57,-37,2,MERGED,yes,positive,positive,positive,positive
egit,121,-11,-11,-71,-46,4,MERGED,yes,positive,positive,positive,positive
egit,122,-11,-11,-37,-25,5,MERGED,yes,positive,positive,positive,positive
egit,124,-23,-23,-223,-126,2,MERGED,yes,positive,positive,positive,positive
egit,133,2,2,4,3,4,MERGED,undefined,negative,negative,negative,negative
egit,135,0,0,0,0,4,MERGED,undefined,invariant,invariant,invariant,invariant
egit,137,3,3,17,9,6,MERGED,yes,negative,negative,negative,negative
egit,141,-15,-15,-156,-85,6,MERGED,yes,positive,positive,positive,positive
egit,142,-6,-6,-25,-17,4,MERGED,yes,positive,positive,positive,positive
egit,160,2,2,19,14,3,MERGED,yes,negative,negative,negative,negative
egit,162,-13,-13,-134,-74,3,MERGED,yes,positive,positive,positive,positive
egit,166,-1,-1,-2,1,3,MERGED,undefined,positive,positive,positive,negative
egit,169,-4,-4,-12,-9,1,MERGED,undefined,positive,positive,positive,positive
egit,171,-5,-5,-5,-3,1,MERGED,undefined,positive,positive,positive,positive
egit,172,0,0,20,6,1,MERGED,undefined,invariant,negative,invariant,negative
egit,173,-6,-6,-36,-17,1,MERGED,undefined,positive,positive,positive,positive
egit,197,0,0,40,15,2,MERGED,yes,invariant,negative,invariant,negative
egit,204,-6,-6,-40,-21,1,MERGED,undefined,positive,positive,positive,positive
egit,212,-1,-1,-2,6,2,MERGED,yes,positive,positive,positive,negative
egit,261,-6,-6,-21,-13,1,MERGED,undefined,positive,positive,positive,positive
egit,269,2,2,8,-1,5,MERGED,yes,negative,negative,negative,positive
egit,275,-5,-5,-42,-22,1,MERGED,undefined,positive,positive,positive,positive
egit,302,0,0,-503,-318,4,MERGED,undefined,invariant,positive,invariant,positive
egit,308,-1,-1,-36,-18,2,MERGED,yes,positive,positive,positive,positive
egit,309,0,0,4,3,5,MERGED,yes,invariant,negative,invariant,negative
egit,310,-5,-5,-27,-16,10,MERGED,yes,positive,positive,positive,positive
egit,311,-52,-52,-231,-148,3,MERGED,yes,positive,positive,positive,positive
egit,313,-4,-4,-58,-35,2,MERGED,undefined,positive,positive,positive,positive
egit,316,2,2,-24,-12,3,MERGED,yes,negative,positive,negative,positive
egit,319,0,0,5,5,3,MERGED,yes,invariant,negative,invariant,negative
egit,321,1,1,3,4,5,MERGED,yes,negative,negative,negative,negative
egit,325,1,1,-3,-3,5,MERGED,yes,negative,positive,negative,positive
egit,330,-6,-6,-5,-15,1,MERGED,undefined,positive,positive,positive,positive
egit,331,-2,-2,-32,-11,3,MERGED,yes,positive,positive,positive,positive
egit,332,12,12,35,21,3,MERGED,yes,negative,negative,negative,negative
egit,344,4,4,38,31,2,MERGED,undefined,negative,negative,negative,negative
egit,348,10,10,0,0,3,MERGED,undefined,negative,invariant,negative,invariant
egit,353,0,0,7,3,3,MERGED,yes,invariant,negative,invariant,negative
egit,356,-42,-42,-195,-134,1,MERGED,undefined,positive,positive,positive,positive
egit,360,3,3,15,11,2,MERGED,yes,negative,negative,negative,negative
egit,361,-1,-1,-11,-8,3,MERGED,yes,positive,positive,positive,positive
egit,362,-43,-43,-197,-132,2,MERGED,yes,positive,positive,positive,positive
egit,371,-2,-2,-17,-9,2,MERGED,yes,positive,positive,positive,positive
egit,373,0,0,-16,1,2,MERGED,yes,invariant,positive,invariant,negative
egit,374,-22,-22,-46,-35,7,MERGED,yes,positive,positive,positive,positive
egit,384,-10,-10,-99,-69,5,MERGED,yes,positive,positive,positive,positive
egit,397,15,15,136,81,3,MERGED,yes,negative,negative,negative,negative
egit,502,-17,-17,-121,-75,2,MERGED,yes,positive,positive,positive,positive
egit,503,-6,-6,-26,-21,3,MERGED,yes,positive,positive,positive,positive
egit,505,-15,-15,-102,-61,2,MERGED,yes,positive,positive,positive,positive
egit,506,-5,-5,-22,-13,3,MERGED,yes,positive,positive,positive,positive
egit,507,-8,-8,3,-16,2,MERGED,yes,positive,negative,positive,positive
egit,508,-15,-15,-164,-94,7,MERGED,yes,positive,positive,positive,positive
egit,510,-28,-28,-158,-110,2,MERGED,yes,positive,positive,positive,positive
egit,515,0,0,0,0,3,MERGED,yes,invariant,invariant,invariant,invariant
